# RDB data retrieved from Oracle.
#
# $Log$
# tsql nwisor -rdb 'select * from gw_geoh_01 order by site_no, geoh_seq_nu' |# 02/19/2019 21:01:04, llorzol
#
agency_cd	site_no	geoh_seq_nu	lith_cd	lith_top_va	lith_bottom_va	lith_unit_cd	lith_ds	contrib_unit_cd	geoh_web_cd	geoh_cn	geoh_cr	geoh_mn	geoh_md
USGS	454100119164801	5	BSLT	  320.00		122GDRD		U	Y	tiffany	07-DEC-2004 17:32:48	tiffany	07-DEC-2004 17:32:48
USGS	454100119225901	1	GRVL	    0.00	   14.00	110ALVM	SOIL 0-12 FT	N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454100119225901	2	CLAY	   14.00	  170.00	121ALKC	YEL,RED,GRN,BLUE	N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454100119225901	3	BSLT	  170.00	  255.00	122FSPG		U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454100119225901	4	ROCK	  255.00	  292.00	122VNTG	RED,SOFT	U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454100119225901	5	BSLT	  292.00		122GDRD		U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454100119350801	1	SGVC	    0.00	  219.00	110ALVM		N	Y	tiffany	15-AUG-2005 14:02:21	tiffany	15-AUG-2005 14:02:21
USGS	454100119350801	2	BSLT	  219.00		122CBRV		P	Y	tiffany	15-AUG-2005 14:02:22	tiffany	15-AUG-2005 14:02:22
USGS	454100121235001	1	BSLT	   35.00		122CBRV		P	Y	nwis	04-NOV-1998 00:00:00	tiffany	11-JUN-2010 19:24:39
USGS	454101118272501	1	GRVL	    0.00	   22.00	110ALVM		N	Y	tiffany	18-NOV-2004 17:01:51	tiffany	18-NOV-2004 17:01:51
USGS	454101118272501	2	BSLT	   22.00		122CBRV		P	Y	tiffany	18-NOV-2004 17:01:51	tiffany	18-NOV-2004 17:01:51
USGS	454102121210901	1	BSLT	   13.00		122CBRV		P	Y	nwis	04-NOV-1998 00:00:00	tiffany	11-JUN-2010 19:24:39
USGS	454103119363601	1	BSLT		  940.00	122FSPG		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454103119363601	2	CLAY	  940.00	  948.00	122VNTG	BLUE	N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454103119363601	3	BSLT	  948.00		122GDRD		U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454103121211201	1		    0.00	  157.00	122POMN		U	Y	tiffany	22-SEP-2010 21:21:19	tiffany	22-SEP-2010 21:21:19
USGS	454103121211201	2		  157.00	  427.00	122LOLO		U	Y	tiffany	22-SEP-2010 21:21:19	tiffany	22-SEP-2010 21:21:19
USGS	454103121211201	3		  427.00		122FSPG		U	Y	tiffany	22-SEP-2010 21:21:19	tiffany	22-SEP-2010 21:21:19
USGS	454103121343001	1	BSLT	    2.00		110VLCC		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454104118285901	1	GRVL	    0.00		110ALVM		P	Y	tiffany	19-MAY-2005 18:22:16	tiffany	19-MAY-2005 18:22:16
USGS	454104118285902	1	GRVL	    0.00	   20.00	110ALVM		N	Y	tiffany	19-MAY-2005 18:34:05	tiffany	19-MAY-2005 18:34:05
USGS	454104118285902	2	BSLT	   20.00		122CBRV		P	Y	tiffany	19-MAY-2005 18:34:05	tiffany	19-MAY-2005 18:34:05
USGS	454106118233401	1	GRCL	    0.00	   18.00	110ALVM		U	Y	tiffany	24-MAY-2005 15:39:53	tiffany	24-MAY-2005 15:39:53
USGS	454106118233401	2	BSLT	   18.00		122CBRV		P	Y	tiffany	24-MAY-2005 15:39:53	tiffany	24-MAY-2005 15:39:53
USGS	454106118253301	1	COBB	    0.00	   16.00	110ALVM	W/SILT	N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454106118253301	2	BSLT	   16.00		122GDRD		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454106119333001	1	BSLT	  202.00	  902.00	122FSPG		U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454106119333001	2	CLAY	  902.00	  947.00	122VNTG	STICKY GREY	U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454106119333001	3	BSLT	  947.00		122GDRD		U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454106121342401	1	BSLT	   11.00		110VLCC		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454107121350201	1		    0.00		110VLCC		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454110121221401	1		    0.00	  130.00	122POMN		U	Y	tiffany	22-SEP-2010 21:21:19	tiffany	22-SEP-2010 21:21:19
USGS	454110121221401	2		  130.00	  140.00	122SELH		U	Y	tiffany	22-SEP-2010 21:21:20	tiffany	22-SEP-2010 21:21:20
USGS	454110121221401	3		  140.00		122LOLO		U	Y	tiffany	22-SEP-2010 21:21:20	tiffany	22-SEP-2010 21:21:20
USGS	454113121184301	1	BSLT	    2.00		122CBRV		P	Y	nwis	04-NOV-1998 00:00:00	tiffany	11-JUN-2010 19:24:40
USGS	454115121215101	1		    0.00	   25.00	112SGMF		U	Y	tiffany	22-SEP-2010 21:21:20	tiffany	22-SEP-2010 21:21:20
USGS	454115121215101	2		   25.00		122POMN		U	Y	tiffany	22-SEP-2010 21:21:20	tiffany	22-SEP-2010 21:21:20
USGS	454116120431601	1	GRVL	    0.00	    7.00	110ALVM	SANDY SOIL O-3	N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454116120431601	2	BSLT	    7.00		122FSPG		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454118121213901	1	BSLT	   68.00		122CBRV		P	Y	nwis	04-NOV-1998 00:00:00	tiffany	11-JUN-2010 19:24:40
USGS	454119121342701	1		   26.00		110VLCC		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454120121411701	100	BSLT	   30.00		122CBRV		P	Y	nwis	04-NOV-1998 00:00:00	tiffany	11-JUN-2010 19:24:40
USGS	454121121185701	1	BSLT	    2.00		122CBRV		P	Y	nwis	04-NOV-1998 00:00:00	tiffany	11-JUN-2010 19:24:40
USGS	454121121190101	1	BSLT	    4.00		122CBRV		P	Y	nwis	04-NOV-1998 00:00:00	tiffany	11-JUN-2010 19:24:40
USGS	454124121204801	100	BSLT	    4.00		122CBRV		P	Y	nwis	04-NOV-1998 00:00:00	tiffany	11-JUN-2010 19:24:40
USGS	454126119364301	1	SILT	    0.00	   24.00	110ALVM		N	Y	tiffany	15-AUG-2005 20:53:32	tiffany	15-AUG-2005 20:53:32
USGS	454126119364301	2	GRCM	   24.00	   58.00	110ALVM		N	Y	tiffany	15-AUG-2005 20:53:33	tiffany	15-AUG-2005 20:53:33
USGS	454126119364301	3	CLAY	   58.00	   94.00	110ALVM		N	Y	tiffany	15-AUG-2005 20:53:33	tiffany	15-AUG-2005 20:53:33
USGS	454126119364301	4	SNDS	   94.00	  120.00	110ALVM		N	Y	tiffany	15-AUG-2005 20:53:34	tiffany	15-AUG-2005 20:53:34
USGS	454126119364301	5	CLAY	  120.00	  141.00	110ALVM		N	Y	tiffany	15-AUG-2005 20:53:34	tiffany	15-AUG-2005 20:53:34
USGS	454126119364301	6	BSLT	  141.00		122CBRV		P	Y	tiffany	15-AUG-2005 20:53:35	tiffany	15-AUG-2005 20:53:35
USGS	454126121454901	1	SDGL	   12.00		110ALVM		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454127121223501	1		    0.00	   14.00	112SGMF		U	Y	tiffany	22-SEP-2010 21:21:20	tiffany	22-SEP-2010 21:21:20
USGS	454127121223501	2		   14.00	  190.00	122POMN		U	Y	tiffany	22-SEP-2010 21:21:20	tiffany	22-SEP-2010 21:21:20
USGS	454127121223501	3		  190.00		122LOLO		U	Y	tiffany	22-SEP-2010 21:21:21	tiffany	22-SEP-2010 21:21:21
USGS	454128118591701	1	BSLT	   45.00	  406.00	122FSPG		N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454128118591701	2	CLAY	  406.00	  418.00	122VNTG	BROWN W/BLDRS	N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454128118591701	3	BSLT	  418.00		122GDRD		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454129121222701	1		    0.00	   33.00	112SGMF		U	Y	tiffany	22-SEP-2010 21:21:21	tiffany	22-SEP-2010 21:21:21
USGS	454129121222701	2		   33.00		122POMN		U	Y	tiffany	22-SEP-2010 21:21:21	tiffany	22-SEP-2010 21:21:21
USGS	454130118243801	1	GRVL	    0.00	   18.00	110ALVM		U	Y	tiffany	24-MAY-2005 17:18:27	tiffany	24-MAY-2005 17:18:27
USGS	454130118243801	2	BSLT	   18.00		122CBRV		P	Y	tiffany	24-MAY-2005 17:18:28	tiffany	24-MAY-2005 17:18:28
USGS	454131118435901	1	BSLT	   23.00	  364.00	122FSPG		U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454131118435901	2	CLAY	  364.00	  376.00	122VNTG	RED	U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454131118435901	3	BSLT	  376.00		122GDRD		U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454132121202901	100	BSLT	    0.00		122CBRV		P	Y	nwis	04-NOV-1998 00:00:00	tiffany	11-JUN-2010 19:24:40
USGS	454132121210001	1		    0.00	   10.00	112SGMF		U	Y	tiffany	22-SEP-2010 21:21:21	tiffany	22-SEP-2010 21:21:21
USGS	454132121210001	2		   10.00	  120.00	122POMN		U	Y	tiffany	22-SEP-2010 21:21:21	tiffany	22-SEP-2010 21:21:21
USGS	454132121210001	3		  120.00	  320.00	122LOLO		U	Y	tiffany	22-SEP-2010 21:21:21	tiffany	22-SEP-2010 21:21:21
USGS	454132121210001	4		  320.00	  350.00	122SQCK		U	Y	tiffany	22-SEP-2010 21:21:22	tiffany	22-SEP-2010 21:21:22
USGS	454132121210001	5		  350.00		122FSPG		U	Y	tiffany	22-SEP-2010 21:21:22	tiffany	22-SEP-2010 21:21:22
USGS	454133121204701	1	BSLT	    3.00		122CBRV		P	Y	nwis	04-NOV-1998 00:00:00	tiffany	11-JUN-2010 19:24:41
USGS	454134119363701	1	GRCL	    0.00	  122.00	110ALVM		N	Y	tiffany	15-AUG-2005 20:12:16	tiffany	15-AUG-2005 20:12:16
USGS	454134119363701	2	BSLT	  122.00		122CBRV		P	Y	tiffany	15-AUG-2005 20:12:17	tiffany	15-AUG-2005 20:12:17
USGS	454134121211401	1	BSLT	    5.00		122CBRV		P	Y	nwis	04-NOV-1998 00:00:00	tiffany	11-JUN-2010 19:24:41
USGS	454144119152501	1	BSLT	   90.00	  325.00	122FSPG		U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454144119152501	2	BSLT	  325.00	  332.00	122VNTG	VESICULAR,SOFT	U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454144119152501	3	BSLT	  332.00		122GDRD		U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454144119164602	1	BSLT	   48.00	  250.00	122FSPG		U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454144119164602	2	BSLT	  250.00	  260.00	122VNTG	BLK,SOFT/VESICUL	U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454144119164602	3	BSLT	  260.00		122GDRD		U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454146120175901	1	GRCL	    0.00	   23.00	110ALVM	SNDY SOIL 0-8 FT	N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454146120175901	2	CLAY	   23.00	  125.00	122SELH	&CLCH INCL MBTN	N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454146120175901	3	BSLT	  125.00	  200.00	122PRPD		S	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454146120175901	4	BSLT	  200.00		122FSPG	W/GRVL 1 ZONE	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454147121202901	1	BSLT	    4.00		122CBRV		P	Y	nwis	04-NOV-1998 00:00:00	tiffany	11-JUN-2010 19:24:41
USGS	454148119174201	1	BSLT	   36.00	  186.00	122FSPG		U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454148119174201	2	BSLT	  186.00	  200.00	122VNTG	SOFT W/BLUE CLAY	U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454148119174201	3	BSLT	  200.00		122GDRD		U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454149121204701	1	BSLT	   13.00		122CBRV		P	Y	nwis	04-NOV-1998 00:00:00	tiffany	11-JUN-2010 19:24:41
USGS	454150117492301	1	BSLT	    0.00	  146.00	122SDLM	SOIL & CLAL 0-10	N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454150117492301	2	CLAY	  146.00	  167.00	122MBTN	&SOFT RED ROCK	N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454150117492301	3	BSLT	  167.00		122WNPM	HARD & SOFT	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454150120434801	1	BSLT	   15.00		122GDRD		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454151121400401	1	SDGL	    0.00		110ALVM		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454152119484501	1	BSLT	   30.00	   57.00	122ELPM		N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454152119484501	2	CLAY	   57.00	  103.00	122RKRG		N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454152119484501	3	BSLT	  103.00	  202.00	122POMN		N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454152119484501	4	CLAY	  202.00	  273.00	122SELH		N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454152119484501	5	BSLT	  273.00		122FSPG		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454154118235301	1	BSLT	   21.00		122GDRD	POROUS,WB 72-80	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454154119222001	1	GRCL	    0.00	   15.00	110ALVM		U	Y	tiffany	29-MAR-2005 15:00:48	tiffany	29-MAR-2005 15:00:48
USGS	454154119222001	2	GRCM	   15.00	   65.00	110ALVM		U	Y	tiffany	29-MAR-2005 15:00:48	tiffany	29-MAR-2005 15:00:48
USGS	454154119222001	3	CLAY	   65.00	  144.00	110ALVM		U	Y	tiffany	29-MAR-2005 15:00:48	tiffany	29-MAR-2005 15:00:48
USGS	454154119222001	4	SDGL	  144.00		110ALVM		U	Y	tiffany	29-MAR-2005 15:00:49	tiffany	29-MAR-2005 15:00:49
USGS	454202121343701	1		   33.00		110VLCC		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454210120104401	1	CLAY	    8.00	   40.00	122SELH		N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454210120104401	2	BSLT	   40.00	  232.00	122PRPD	W/SS	S	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454210120104401	3	BSLT	  232.00		122FSPG		S	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454210120104401	4	CLAY	    8.00	   40.00	122SDLM	SELH	N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454210120104401	5	BSLT	   40.00		122WNPM	PRPD,FSPG	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454212119152601	1	BSLT	   84.00	  285.00	122FSPG		U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454212119152601	2	BSLT	  285.00	  335.00	122VNTG	SOFT,BLACK	U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454212119152601	3	BSLT	  335.00		122GDRD		U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454212119152601	4	GRCL	    0.00	   84.00	110ALVM		U	Y	tiffany	17-AUG-2005 21:32:19	tiffany	17-AUG-2005 21:32:19
USGS	454212120102801	1	SAND	    0.00	   59.00	110ALVM	SOIL 0-3 FT	N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454212120102801	2	CLAY	   59.00	  117.00	122SELH	W/ZONES GRVL	N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454212120102801	3	BSLT	  117.00	  230.00	122PRPD	GRN SS 215-230	S	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454212120102801	4	BSLT	  230.00		122FSPG		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454213121283301	1	BSLT	    0.00		122CBRV		P	Y	nwis	04-NOV-1998 00:00:00	tiffany	11-JUN-2010 19:24:41
USGS	454214119164901	1	BSLT	   76.00	  230.00	122FSPG		U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454214119164901	2	BSLT	  230.00	  268.00	122VNTG	SOFT W/CLAY	U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454214119164901	3	BSLT	  268.00		122GDRD		U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454214119164901	4	CLSN	       0	      76	121ALKC		U	Y	tiffany	15-DEC-2005 19:18:32	tiffany	15-DEC-2005 19:18:32
USGS	454217121345401	1	BSLT	    6.00		122CBRV		P	Y	nwis	04-NOV-1998 00:00:00	tiffany	11-JUN-2010 19:24:41
USGS	454218119223501	1	BSLT	  173.00		122FSPG		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454218120074801	1	GRVL	    0.00	   39.00	110ALVM	&SILT SOIL 0-2	N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454218120074801	2	SGVC	   39.00	   65.00	121ALKC	&SILT	N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454218120074801	3	BSLT	   65.00	   82.00	122ELPM		N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454218120074801	4	GRVL	   82.00	  147.00	122RKRG	&SILT	N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454218120074801	5	BSLT	  147.00	  225.00	122POMN		N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454218120074801	6	CLAY	  225.00	  521.00	122SELH	&SILT	N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454218120074801	7	BSLT	  521.00	  621.00	122PRPD	CLAY 617-621	N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454218120074801	8	BSLT	  621.00		122FSPG	W/CLAY 678-683	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454218120081201	1	GRVL	    3.00	   76.00	121ALKC	SLIGHTLY CMTO	N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454218120081201	2	GRVL	   76.00	  148.00	122RKRG	&SILT	N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454218120081201	3	BSLT	  148.00	  202.00	122POMN		N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454218120081201	4	CLSD	  202.00	  542.00	122SELH	&SILT	N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454218120081201	5	BSLT	  542.00	  618.00	122PRPD	W/MDSN 572-578	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454218120081201	6	BSLT	  618.00		122FSPG		S	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454219120355601	1	SGVC	    0.00	   82.00	110ALVM		N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454219120355601	2	BSLT	   82.00		122GDRD		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454220119133101	1	BSLT	   62.00	  142.00	122FSPG		U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454220119133101	2	BSLT	  142.00	  170.00	122VNTG	BRKN BLK SOFT	U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454220119133101	3	BSLT	  170.00		122GDRD		U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454220119133101	401	GRCL	    0.00	   62.00	110ALVM		U	Y	tiffany	18-AUG-2005 15:30:42	tiffany	18-AUG-2005 15:30:42
USGS	454227121340101	1				110VLCC		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454229120111201	1	BSLT	   80.00	  215.00	122PRPD			Y	nwis	04-NOV-1998 00:00:00	nwis	25-AUG-1989 00:00:00
USGS	454229120111201	2	BSLT	  215.00		122FSPG		S	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454229120111201	3	BSLT	   80.00		122WNPM	PRPD,FSPG	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454229121325601	1	BSLT	  332.00		122CBRV		P	Y	nwis	04-NOV-1998 00:00:00	tiffany	11-JUN-2010 19:24:41
USGS	454229121325801	1	BSLT	  330.00		122CBRV		P	Y	nwis	04-NOV-1998 00:00:00	tiffany	11-JUN-2010 19:24:42
USGS	454232117084401	1	SOIL	    0.00	    6.00	110ALVM		N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454232117084401	2	BSLT	    6.00		122GDRD	CRACKED	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454236118204301	1	COBB	    0.00	    3.00	110ALVM		U	Y	tiffany	26-MAY-2005 16:37:21	tiffany	26-MAY-2005 16:37:21
USGS	454236118204301	2	BSLT	    3.00		122CBRV		P	Y	tiffany	26-MAY-2005 16:37:21	tiffany	26-MAY-2005 16:37:21
USGS	454239121300201	1	BSLT	   83.00		122CBRV		P	Y	nwis	04-NOV-1998 00:00:00	tiffany	11-JUN-2010 19:24:42
USGS	454240120411801	1	BSLT	   24.00		122GDRD		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454241120411801	1	BSLT	       0	      57	122STLB	FLOW 1	U	Y	tiffany	09-FEB-2006 14:55:58	tiffany	09-FEB-2006 14:55:58
USGS	454241120411801	2	BSLT	      57	     104	122STLB	FLOW 2	U	Y	tiffany	09-FEB-2006 14:55:58	tiffany	09-FEB-2006 14:55:58
USGS	454241120411801	3	BSLT	     104	     332	122STLB	FLOW 3	U	Y	tiffany	09-FEB-2006 14:55:58	tiffany	09-FEB-2006 14:55:58
USGS	454241120411801	4	BSLT	     332	     413	122STLB	FLOW 4	U	Y	tiffany	09-FEB-2006 14:55:58	tiffany	09-FEB-2006 14:55:58
USGS	454241120411801	5	SILT	     413	     418	122ELBG		U	Y	tiffany	09-FEB-2006 14:55:58	tiffany	09-FEB-2006 14:55:58
USGS	454241120411801	6	BSLT	     418	     691	122WTRW	FLOW 1	U	Y	tiffany	09-FEB-2006 14:55:59	tiffany	09-FEB-2006 14:55:59
USGS	454241120411801	7	BSLT	     691		122WTRW	FLOW 2	U	Y	tiffany	09-FEB-2006 14:55:59	tiffany	09-FEB-2006 14:55:59
USGS	454242119063401	1	BSLT	   30.00		122YKIM		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454245119531901	1	CLAY	    0.00	   34.00	110ALVM		N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454245119531901	2	BSLT	   34.00	   74.00	122ELPM		N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454245119531901	3	CLAY	   74.00	  135.00	122RKRG		N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454245119531901	4	BSLT	  135.00	  255.00	122POMN		N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454245119531901	5	CLAY	  255.00	  348.00	122SELH		N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454245119531901	6	BSLT	  348.00	  363.00	122UMTL		N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454245119531901	7	CLAY	  363.00	  400.00	122MBTN	BLACK BLUE	N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454245119531901	8	BSLT	  400.00		122FSPG		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454249119183801	1	BSLT	  105.00	  391.00	122FSPG		U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454249119183801	2	BSLT	  391.00		122GDRD		U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454250121303501	1	SDGL	   12.00		110ALVM		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	454251119535501	1	SILT	       0	      19	121ALKC	FILL	U	Y	tiffany	07-SEP-2005 19:53:44	tiffany	15-DEC-2005 19:18:27
USGS	454251119535501	2	CLAY	      19	      74	121ALKC		U	Y	tiffany	07-SEP-2005 19:53:44	tiffany	07-SEP-2005 19:53:44
USGS	454251119535501	3	BSLT	      74	     140	122ELPM		U	Y	tiffany	07-SEP-2005 19:53:45	tiffany	07-SEP-2005 19:53:45
USGS	454251119535501	4	CLAY	     140	     165	122RKRG		U	Y	tiffany	07-SEP-2005 19:53:45	tiffany	07-SEP-2005 19:53:45
